created_at,id,text
2021-06-02T22:10:41.000Z,1400213306984501248,Agora tem barraca de pastel com calda de cana em frente ao Itaú 🤩🤩🤩🤩🤩🤩
2021-06-02T22:10:07.000Z,1400213163577069581,"#itaucard #Itau hoje recebi um telegrama, no meu endereço residencial, avisando que meu cartão seria cancelado. Mais um golpe. O que vcs estão fazendo para proteger os dados de seus clientes!???"
2021-06-02T22:04:45.000Z,1400211813082537994,assumi a chae do Itaú
2021-06-02T22:03:05.000Z,1400211393668911108,OLHA A HORA QUE O ITAU ME MANDA MENSAGEM SOBRE EXPEDIENTE BANCARIO https://t.co/LtaIkXro31
2021-06-02T22:02:29.000Z,1400211243428941827,num fode Itaú merda
2021-06-02T22:01:25.000Z,1400210973689008135,carai nagoberto perdeu um Itaú Platinum é de fode em
2021-06-02T21:59:49.000Z,1400210570712858636,"Meu cartão do Itaú chegou , já não estou mais duro 🥳😅🤭🤦🏽‍♂️"
2021-06-02T21:59:02.000Z,1400210373639294979,Via @estadao: Presidente do Itaú diz que banco precisa de 'grande transformação cultural' -  https://t.co/stjln7T6l9
2021-06-02T21:56:38.000Z,1400209768799682565,"Dados de hoje @itau @Nike @guarana @vivobr que são alguns dos patrocinadores da #SelecaoBrasileira e da #CopaAmerica . A marca de vocês agora é cúmplice do genocídio brasileiro.
#Covid_19 #CPIdoGenocidio https://t.co/ecdHaMCj7N"
2021-06-02T21:55:24.000Z,1400209458345791494,"Quando eu vejo grandes marcas tipo natura usando homossexuais em suas propagandas, grandes bancos tipo o Itaú usando Negros em suas propagandas, no mesmo momento lembro disso postado no fio.. https://t.co/FyH7kCnhn4"
2021-06-02T21:51:46.000Z,1400208546940207110,"Não sei porque, mas tô com o pressentimento de que logo em breve o @itau me joga pro personalité... 🤔"
2021-06-02T21:50:33.000Z,1400208241305415682,Itaú não prevê impacto de 3ª onda da pandemia e crise energética no PIB https://t.co/tVbMrlWtCg
2021-06-02T21:47:34.000Z,1400207488201465860,"Que inveja dos usuários @Bradesco , que diferentemente dos usuários @itau agora têm um app visualmente decente e moderno."
2021-06-02T21:45:53.000Z,1400207063394013184,"E a mulher do itau que ligou aqui pra casa pra oferecer cartão pra minha mãe e meu pai atendeu e disse que ela tava em Brasília, depondo na CPI da covid 🗣🗣🗣🗣🗣"
2021-06-02T21:45:35.000Z,1400206991172190208,"☕️ᵕ̈ ↷𝐏edido: Combo Bee

𓏲 De: gerente do Itaú
𓏲 Para: @drxgnzy 

 ✎୭࣭࣪˒˖᳝̇۬⭟  — ❝ Toma mimo amô ❞ https://t.co/QMhOmip4qp"
2021-06-02T21:45:04.000Z,1400206857428406275,[Iti Itau] iti Itaú: Missão 2 itiMania Junho/2021  https://t.co/NpWdyIydDX
2021-06-02T21:41:52.000Z,1400206053913116672,"boa noite zquad!!! Estou desempregada e sem renda e não sabia o que fazer, vocês podem me ajudar sem pagar nada, só acessando através desse link e se cadastrando vai me ajudar bastante, desde já muito obrigada!!! https://t.co/E41m0D5S6O"
2021-06-02T21:39:43.000Z,1400205513812590600,q onda ma cuentachat de Itaú
2021-06-02T21:39:03.000Z,1400205345310584834,Itaú prevê executar compra de fatia adicional da XP no início de 2022 https://t.co/jufkMkBNxg
2021-06-02T21:39:03.000Z,1400205343418982400,Itaú prevê executar compra de fatia adicional da XP no início de 2022 https://t.co/ObMCeJO5Ti
2021-06-02T21:30:31.000Z,1400203198804156421,"Os copresidentes do conselho de administração do @Itau Unibanco, Roberto Setubal e Pedro Moreira Salles, afirmaram nesta quarta-feira que o banco precisa melhorar seus serviços para competir com fintechs e reter clientes. https://t.co/BraqOsFLq2

#fintech #Itau #Brasil"
2021-06-02T21:29:47.000Z,1400203013378224129,"Nunca passei tanta raiva com um banco como tô passando com o Itaú, pelo amor de Deus."
2021-06-02T21:28:04.000Z,1400202580911968271,app de pagamento do cartão @Bradesco é uma porcaria vc precisa fazer um pagto não abre e se tenta no app da CC não aceita e os juros vão correndo #absurdo sdds do @itau
2021-06-02T21:28:00.000Z,1400202566143729670,E esse @itau Uniclass Signature de graça? @dllbeto https://t.co/FMXnd48gTM
2021-06-02T21:21:29.000Z,1400200924463878146,"Era só um rolê de bike,mais tô sem bike do Itaú .🤦🏾‍♂️"
2021-06-02T21:21:19.000Z,1400200880830418950,Estou quase deixando o carro na Barra e indo pra casa de bike do itau
2021-06-02T21:19:10.000Z,1400200339853283336,"iti | conta digital grátis e completa

Crie sua conta sem comprovar renda nem endereço

Use o app para pagar boletos, recarregar o celular, fazer assinaturas online com os cartões iti e muito mais! https://t.co/OUKdg3pLgc"
2021-06-02T21:16:36.000Z,1400199697332064256,"Apesar de prudência ser sempre bom (e se quiser, pode ligar para o gerente), banco apontou que o vídeo não retrata uma situação de fraude. Entenda https://t.co/MCA3DuKQdj"
2021-06-02T21:16:26.000Z,1400199651782021122,Pizza e balão pelo Itaú 🍕🎈
2021-06-02T21:15:25.000Z,1400199395778387977,"To pra ir no Itaú a um mês, não fica vazio nunca, fila indo la em londres"
2021-06-02T21:14:52.000Z,1400199259320950784,Itau cd dia q passa ta roubando meu dinheiro 😡
2021-06-02T21:08:50.000Z,1400197739061862404,dando rt nisso mas querendo estagiar no Itaú pelo salário 😩🤩 https://t.co/ZxihjXDxKF
2021-06-02T21:07:28.000Z,1400197398039760897,"Anteontem Nubank ficou o dia inteiro fora do ar e não pude usar meu dinheiro. Pra não acontecer mais isso, transferi o dinheiro pra conta do Itaú e agora o Itaú bloqueia minha conta porque eu errei minha senha eletrônica 3 vezes. Vontade de jogar meu telefone na parede"
2021-06-02T21:02:13.000Z,1400196075194093576,o itaú tá de parabéns no casting do call center de renegociação olha a voz dos atendentes tão lindas passam uma tranquilidade chega eu esqueço parcialmente o meu ódio
2021-06-02T21:01:43.000Z,1400195948169601027,Porra fiquei de 13:40 até 16hrs pra entrar no banco Itaú vtnc
2021-06-02T20:57:31.000Z,1400194894111678468,Maluhy quer fazer do Itaú um banco mais leve e ágil. E está apostando alto em tecnologia https://t.co/bqfAoEtxFy
2021-06-02T20:54:25.000Z,1400194113224556546,eu odeio tanto o itaú puta que pariu
2021-06-02T20:53:58.000Z,1400193999399526403,"cheia de ódio que meu salário tá agarrado no Itaú, amanhã é feriado e vou ficar duraaaa tnc"
2021-06-02T20:51:45.000Z,1400193443176013828,"cada dia eu perco um cartão diferente, quando to com o da Nubank não sei onde coloquei o Itaú e vise versa"
2021-06-02T20:45:58.000Z,1400191986729168899,Cuidado! Fraude com Cartão do Itaú . Muito cuidado !@Valdecirdelecl1 https://t.co/Et4gL8l1Kl
2021-06-02T20:41:05.000Z,1400190755608698881,Vagas de Emprego no Itaú - 2021 - https://t.co/dHpiN7yBRB https://t.co/R1HjxP5nKI
2021-06-02T20:38:47.000Z,1400190179902693384,"Tmnc Itaú, o banco filho da puta kkkk😡😡"
2021-06-02T20:38:36.000Z,1400190130975961089,"XP quer se livrar logo de seu sócio, o Banco Itaú, para entrar de cabeça no mercado de criptomoedas https://t.co/ztlKIq9XZk"
2021-06-02T20:38:27.000Z,1400190096171753478,Ai me vem o Itau e aumenta meu crédito pra R$ 4.200 ! Eles querem me ver fazendo merda só pode kkkkk
2021-06-02T20:37:15.000Z,1400189794223804423,Que ódio desse banco Itaú
2021-06-02T20:35:42.000Z,1400189401326657536,"iti | conta digital grátis e completa

Crie sua conta sem comprovar renda nem endereço

Use o app para pagar boletos, recarregar o celular, fazer assinaturas online com os cartões iti e muito mais! https://t.co/0m5o40aCj0"
2021-06-02T20:35:40.000Z,1400189393844031489,E o Cristiano q já processou o Itau 2 vezes
2021-06-02T20:32:48.000Z,1400188671165411330,Itaú devia aprender que se 'modernizar' não é só patrocinar time de e-sport pra atingir público jovem. https://t.co/L3fxWO6WQk
2021-06-02T20:32:00.000Z,1400188471575289858,"Cartão de Crédito Itaú – Como Pedir, Benefícios, Como Cancelar 2021 https://t.co/aNqKPw7a0d"
2021-06-02T20:26:11.000Z,1400187005640839168,só queria deixar registrado que: itaú eu te odeio
2021-06-02T20:25:43.000Z,1400186892163952646,"Dar um jeito de ir no Itaú,ficar sem dinheiro da não"
2021-06-02T20:25:35.000Z,1400186857699295238,"Falando a investidores, os copresidentes do Itaú Unibanco diminuíram a importância das agências físicas na guerra com as fintechs.

https://t.co/AVS9WH5Xsw"
2021-06-02T20:21:19.000Z,1400185782657224704,"Para: @meninsunflower

Eu não sou o Itaú, mas sou feita pra vc"
2021-06-02T20:20:13.000Z,1400185507368292356,"Cartão de Crédito Itaú – Como Pedir, Benefícios, Como Cancelar 2021 https://t.co/bXY0O5ZpE0"
2021-06-02T20:19:08.000Z,1400185234457608203,oi @itau me ajuda rapidao eu consigo usar meu saldo pra fazer pagamentos e saques mas da erro quando tento fazer transferência ajuda euuuuuuu
2021-06-02T20:18:06.000Z,1400184973760634880,Cartão de Crédito Itaú  Como Pedir Benefícios Como Cancelar 2021 https://t.co/FisMRkf0Vx
2021-06-02T20:15:58.000Z,1400184434662465538,"♦️♦️♦️♦️ Quadra de ouros! Ibovespa renova recorde histórico 4º dia seguido, agora não é mais 120 mil pontos, estamos buscando os 130 mil! Destaque para Itaú Unibanco, aqui no Brasil. O cenário externo, com altas do minério de ferro e do petróleo, impulsionaram Vale e Petrobrás! https://t.co/EP0xGUUvbS"
2021-06-02T20:13:41.000Z,1400183862999793666,"Taesa, sanepar e Itaú são as próximas ações que vão rodar pro Tankerinno andar.
Paciência, eu chamo de recolocação de investimentos."
2021-06-02T20:07:48.000Z,1400182381060018187,"iti | conta digital grátis e completa

Crie sua conta sem comprovar renda nem endereço

Use o app para pagar boletos, recarregar o celular, fazer assinaturas online com os cartões iti e muito mais! https://t.co/lxg3u9j80x"
2021-06-02T20:07:20.000Z,1400182265062334465,"gente finissima esse Yan da central de cartão do itaú, resolveu meu problema em 5 min e ainda mandou um “se cuida”

achei fofo"
2021-06-03T00:02:23.000Z,1400241417612562432,Tem que ser ruivo para fazer comercial do Itaú?
2021-06-02T23:55:29.000Z,1400239681552457733,"Itaú acha que me engana

Aí aí"
2021-06-02T23:55:17.000Z,1400239627961835520,"Esse gerentes do Itaú estão doidos pra me enfiar um empréstimo no rabo, só pq é consignado pela empresa 🤦🏽‍♀️
Gerente já me ligou 3x em 6 meses oferecendo kkk
Talvez se eu quisesse, ou estivesse realmente precisando do dinheiro eles não disponibilizariam né 🙄"
2021-06-02T23:50:33.000Z,1400238437974806529,"A pessoa que teve que ligar pra Net, pra Oi e pra Itaú no mesmo dia quer mto socar a cara de alguém"
2021-06-02T23:49:22.000Z,1400238142393835524,"O presidente aparecer na TV pra falar que a Caixa deu lucro enquanto milhares de pequenos negócios não conseguiram empréstimo ano passado e quebraram é um escárnio!
Quer ser presidente do Itaú muda o sobrenome pra Setúbal, fdp, não concorre em eleição presidencial"
2021-06-02T23:48:50.000Z,1400238007702196224,Era só uma bike do Itaú nesse trânsito
2021-06-02T23:45:50.000Z,1400237251154546690,Atualização do @itau para iPhones! Deixa eu pagar todas as contas antes porque a chance de dar merda é de 110%. https://t.co/le1QiHuUJA
2021-06-02T23:45:34.000Z,1400237182653284358,Alguém liga no Itaú e Santander pra resolver burocracia pra mim pf?????
2021-06-02T23:43:59.000Z,1400236786236985346,"Muito mais stonks explodi uns Santander, Itaú"
2021-06-02T23:32:40.000Z,1400233935750193153,"Itaú aumentou muito o limite do cartão. Triplicou o valor. Porra, que loucura. Tão dodói da cabeça."
2021-06-02T23:31:02.000Z,1400233528625872897,Itaú doido pra me roubar do Santander me dando mundos e fundos pra eu me endividar com abundância https://t.co/iqJdDFRLe2
2021-06-02T23:30:39.000Z,1400233428294029312,"Essa propaganda do Itaú onde o cara não sabe responder o nome de solteira da mãe me lembra mto O Estrangeiro do Camus, onde um cara comete um crime e sua humanidade é questionada após não saber a idade da sua mãe. No final ele morre. Recomendo."
2021-06-02T23:30:21.000Z,1400233355451502594,ECONOMIA | Itaú prevê executar compra de fatia adicional da XP no início de 2022 - https://t.co/Pk936RqcZ1 https://t.co/1sgkjVa1nE
2021-06-02T23:22:13.000Z,1400231309721616385,ai cacete td q eu precisava era desse limite itau obg meu anjo
2021-06-02T23:20:18.000Z,1400230825745129479,a do itau akksksksksks https://t.co/gZksWtLtEY
2021-06-02T23:17:30.000Z,1400230122263924747,O comercial do itaú falando de  proteger o meio ambiente com as mina comendo hamburguer 😂😂😅. Se depender deles o Meio Ambiente ta fumado. (Abrir espaço pra pastagem é o maior motivo do desmatamento!)
2021-06-02T23:15:32.000Z,1400229626757144579,"#JornalNacional #JN 
Boicotemos @itau , @guarana   @vivobr marcas que patrocinam a @CBF_Futebol e #CopaAmerica (cova América)"
2021-06-02T23:14:47.000Z,1400229438592360451,"Olha tem hora que a paciência vai pro buraco. A vereadora do Itaú vai lá na tribuna pra fizer que “temos que ouvir o mercado”.
A longo prazo o município vai perder R$ 1 bilhão. Esse projeto é só negócio para o setor imobiliário. E ainda assim ela quer ouvir o mercado. Ouvir o q?"
2021-06-02T23:14:08.000Z,1400229275261976580,Tenho cara de bradesco ou do itau????
2021-06-02T23:10:53.000Z,1400228453971120130,Essa conversa entre os 2 co-presidentes do conselho do Itau é de uma franqueza fenomenal. Eles admitem que estao lascados na competicao x as fintechs. Ate o regulador esta contra os bancoes. https://t.co/zDhiM1bZCZ
2021-06-02T23:09:40.000Z,1400228147887542272,"O pior erro da minha vida foi abrir uma conta no Itaú. Pense num banco de merda, que só dá estresse e dor de cabeça"
2021-06-02T23:02:33.000Z,1400226357481717761,"Na creditas não teve aquela folga da semana inteira, geral trabalhou. No Itaú teve. Logo, trabalhei na semana dos feriados antecipados e vou trabalhar também nos feriados 🤡🤡🤡🤡🤡🤡🤡"
2021-06-02T23:02:21.000Z,1400226309972893704,"o iti é um app pra vc pagar pessoas, estabelecimentos e aproveitar vários descontos. é fácil e seguro! baixe agora: https://t.co/GZUsuihZ04"
2021-06-02T23:00:18.000Z,1400225794333581321,"Itaú projeta compra de fatia adicional na XP para 2022
https://t.co/g3bBOIQbRX

#ForbesBR #ForbesMoney #ForbesBrasil #Forbes https://t.co/WnDwQH1ry7"
2021-06-02T23:00:14.000Z,1400225773907320833,Vou ter q voltar a usar a conta do Itaú... 🤡
2021-06-02T23:00:10.000Z,1400225757289406466,"consegui resolver o negócio do app do Itaú, graças a Deus consegui fazer meu pix"
2021-06-02T22:55:25.000Z,1400224563057856515,Fiz um pix de 100 prata da nubank pro Itaú e até agora não caiu
2021-06-02T22:54:28.000Z,1400224323072311301,"Quatro meses depois de assumir o comando do maior banco do País, Milton Maluhy Filho lidera uma série de mudanças na operação sob os mantras da tecnologia, da velocidade, da obsessão pelo cliente e da transformação cultural: https://t.co/MQ0KPk3Cg8"
2021-06-02T22:54:15.000Z,1400224269242675208,"Todo dia passando raiva com Itaú, que ódio!!!!"
2021-06-02T22:46:19.000Z,1400222274469433346,"Candidatos precisam possuir a certificação CPA10 ou CPA20 da Anbima.
https://t.co/kfk1vRlh4N"
2021-06-02T22:45:11.000Z,1400221986509426703,"No mês, o saldo de recursos externos chegou a R$ 12,2 bilhões. CEO do Itaú diz que a projeção para o PIB de 2021 pode passar dos 5%.
https://t.co/P5k2XwfAvP"
2021-06-02T22:44:17.000Z,1400221762399375371,"Recebi no zap o tal vídeo da fraude do cartão do Itaú, já desmentido pelo banco, e fiquei intrigadíssimo. A suposta fraude não faz sentido nenhum, zero verossimilhança."
2021-06-02T22:43:37.000Z,1400221593264132096,"Tentando compra um IPhone 12, mais o Itaú está de sacanagem com minha cara. Só porque estou devendo 40$, haja paciência."
2021-06-02T22:33:51.000Z,1400219137264205832,"#Flamengo #flatv #Itau
#bradesco #cef @bradesco @itau @Caixa
 Você recebeu uma indicação para conhecer o Nubank. Experimente uma vida financeira sem burocracias usando a conta digital e o cartão de crédito Nubank.
https://t.co/BLMV8awTCg"
2021-06-02T22:27:14.000Z,1400217468874993671,"As empresas tipo Itaú e AME podem te obrigar a fazer selfie pra acessar a conta ou fazer transferência?! Em tempos que tão roubando direto os dados digitais das pessoas, te obrigam a fazer reconhecimento facial.O banco já tem a biometria, daqui a pouco vai querer a cor da cueca."
2021-06-02T22:26:10.000Z,1400217201559412739,"2- bike rio itau sei lá eu t odeio pprt cada vez pago + pra ter menos tempo de uso disponível, fora que eu sepa nunca peguei uma que tivesse 100% boa sem nenhuma merda
@Prefeitura_Rio tá na hora de colocar uma concorrência aí ein"
2021-06-02T22:24:09.000Z,1400216696028385286,"pior banco pra ter conta é o itau pqp mano me estresso sempre com essas merdas de juros absurdos sem necessidade, vai tomar no centro do cu"
2021-06-02T22:23:30.000Z,1400216529623568390,O servidor público municipal de Duque de Caxias receberá o primeiro crédito de pagamento no banco ITAÚ já neste mês de junho. Os profissionais que ainda não realizaram a abertura de contas no ITAÚ deverão fazê-lo pelo próprio celular ou comparecendo a qualquer agência bancária. https://t.co/IXM9HQANQc
2021-06-02T22:20:06.000Z,1400215674098696193,Pra você ter o Itoken tem que fazer biometria na agência 😤 facilita @itau
2021-06-02T22:17:58.000Z,1400215140725841931,"PRIMEIRO PAGAMENTO NO BANCO ITAÚ ACONTECE ESTE MÊS PARA OS SERVIDORES DE DUQUE DE CAXIAS
https://t.co/HffUdvBiTp"
2021-06-02T22:10:41.000Z,1400213306984501248,Agora tem barraca de pastel com calda de cana em frente ao Itaú 🤩🤩🤩🤩🤩🤩
2021-06-02T22:10:07.000Z,1400213163577069581,"#itaucard #Itau hoje recebi um telegrama, no meu endereço residencial, avisando que meu cartão seria cancelado. Mais um golpe. O que vcs estão fazendo para proteger os dados de seus clientes!???"
2021-06-02T22:04:45.000Z,1400211813082537994,assumi a chae do Itaú
2021-06-02T22:03:05.000Z,1400211393668911108,OLHA A HORA QUE O ITAU ME MANDA MENSAGEM SOBRE EXPEDIENTE BANCARIO https://t.co/LtaIkXro31
2021-06-02T22:02:29.000Z,1400211243428941827,num fode Itaú merda
2021-06-02T22:01:25.000Z,1400210973689008135,carai nagoberto perdeu um Itaú Platinum é de fode em
2021-06-02T21:59:49.000Z,1400210570712858636,"Meu cartão do Itaú chegou , já não estou mais duro 🥳😅🤭🤦🏽‍♂️"
2021-06-02T21:59:02.000Z,1400210373639294979,Via @estadao: Presidente do Itaú diz que banco precisa de 'grande transformação cultural' -  https://t.co/stjln7T6l9
2021-06-02T21:56:38.000Z,1400209768799682565,"Dados de hoje @itau @Nike @guarana @vivobr que são alguns dos patrocinadores da #SelecaoBrasileira e da #CopaAmerica . A marca de vocês agora é cúmplice do genocídio brasileiro.
#Covid_19 #CPIdoGenocidio https://t.co/ecdHaMCj7N"
2021-06-02T21:55:24.000Z,1400209458345791494,"Quando eu vejo grandes marcas tipo natura usando homossexuais em suas propagandas, grandes bancos tipo o Itaú usando Negros em suas propagandas, no mesmo momento lembro disso postado no fio.. https://t.co/FyH7kCnhn4"
2021-06-02T21:51:46.000Z,1400208546940207110,"Não sei porque, mas tô com o pressentimento de que logo em breve o @itau me joga pro personalité... 🤔"
2021-06-02T21:50:33.000Z,1400208241305415682,Itaú não prevê impacto de 3ª onda da pandemia e crise energética no PIB https://t.co/tVbMrlWtCg
2021-06-02T21:47:34.000Z,1400207488201465860,"Que inveja dos usuários @Bradesco , que diferentemente dos usuários @itau agora têm um app visualmente decente e moderno."
2021-06-02T21:45:53.000Z,1400207063394013184,"E a mulher do itau que ligou aqui pra casa pra oferecer cartão pra minha mãe e meu pai atendeu e disse que ela tava em Brasília, depondo na CPI da covid 🗣🗣🗣🗣🗣"
2021-06-02T21:45:35.000Z,1400206991172190208,"☕️ᵕ̈ ↷𝐏edido: Combo Bee

𓏲 De: gerente do Itaú
𓏲 Para: @drxgnzy 

 ✎୭࣭࣪˒˖᳝̇۬⭟  — ❝ Toma mimo amô ❞ https://t.co/QMhOmip4qp"
2021-06-02T21:45:04.000Z,1400206857428406275,[Iti Itau] iti Itaú: Missão 2 itiMania Junho/2021  https://t.co/NpWdyIydDX
2021-06-02T21:41:52.000Z,1400206053913116672,"boa noite zquad!!! Estou desempregada e sem renda e não sabia o que fazer, vocês podem me ajudar sem pagar nada, só acessando através desse link e se cadastrando vai me ajudar bastante, desde já muito obrigada!!! https://t.co/E41m0D5S6O"
2021-06-02T21:39:43.000Z,1400205513812590600,q onda ma cuentachat de Itaú
2021-06-02T21:39:03.000Z,1400205345310584834,Itaú prevê executar compra de fatia adicional da XP no início de 2022 https://t.co/jufkMkBNxg
2021-06-02T21:39:03.000Z,1400205343418982400,Itaú prevê executar compra de fatia adicional da XP no início de 2022 https://t.co/ObMCeJO5Ti
2021-06-02T21:30:31.000Z,1400203198804156421,"Os copresidentes do conselho de administração do @Itau Unibanco, Roberto Setubal e Pedro Moreira Salles, afirmaram nesta quarta-feira que o banco precisa melhorar seus serviços para competir com fintechs e reter clientes. https://t.co/BraqOsFLq2

#fintech #Itau #Brasil"
2021-06-02T21:29:47.000Z,1400203013378224129,"Nunca passei tanta raiva com um banco como tô passando com o Itaú, pelo amor de Deus."
2021-06-02T21:28:04.000Z,1400202580911968271,app de pagamento do cartão @Bradesco é uma porcaria vc precisa fazer um pagto não abre e se tenta no app da CC não aceita e os juros vão correndo #absurdo sdds do @itau
2021-06-02T21:28:00.000Z,1400202566143729670,E esse @itau Uniclass Signature de graça? @dllbeto https://t.co/FMXnd48gTM
2021-06-02T21:21:29.000Z,1400200924463878146,"Era só um rolê de bike,mais tô sem bike do Itaú .🤦🏾‍♂️"
2021-06-02T21:21:19.000Z,1400200880830418950,Estou quase deixando o carro na Barra e indo pra casa de bike do itau
2021-06-02T21:19:10.000Z,1400200339853283336,"iti | conta digital grátis e completa

Crie sua conta sem comprovar renda nem endereço

Use o app para pagar boletos, recarregar o celular, fazer assinaturas online com os cartões iti e muito mais! https://t.co/OUKdg3pLgc"
2021-06-02T21:16:36.000Z,1400199697332064256,"Apesar de prudência ser sempre bom (e se quiser, pode ligar para o gerente), banco apontou que o vídeo não retrata uma situação de fraude. Entenda https://t.co/MCA3DuKQdj"
2021-06-02T21:16:26.000Z,1400199651782021122,Pizza e balão pelo Itaú 🍕🎈
2021-06-02T21:15:25.000Z,1400199395778387977,"To pra ir no Itaú a um mês, não fica vazio nunca, fila indo la em londres"
2021-06-02T21:14:52.000Z,1400199259320950784,Itau cd dia q passa ta roubando meu dinheiro 😡
2021-06-02T21:08:50.000Z,1400197739061862404,dando rt nisso mas querendo estagiar no Itaú pelo salário 😩🤩 https://t.co/ZxihjXDxKF
2021-06-02T21:07:28.000Z,1400197398039760897,"Anteontem Nubank ficou o dia inteiro fora do ar e não pude usar meu dinheiro. Pra não acontecer mais isso, transferi o dinheiro pra conta do Itaú e agora o Itaú bloqueia minha conta porque eu errei minha senha eletrônica 3 vezes. Vontade de jogar meu telefone na parede"
2021-06-02T21:02:13.000Z,1400196075194093576,o itaú tá de parabéns no casting do call center de renegociação olha a voz dos atendentes tão lindas passam uma tranquilidade chega eu esqueço parcialmente o meu ódio
2021-06-02T21:01:43.000Z,1400195948169601027,Porra fiquei de 13:40 até 16hrs pra entrar no banco Itaú vtnc
2021-06-02T20:57:31.000Z,1400194894111678468,Maluhy quer fazer do Itaú um banco mais leve e ágil. E está apostando alto em tecnologia https://t.co/bqfAoEtxFy
2021-06-02T20:54:25.000Z,1400194113224556546,eu odeio tanto o itaú puta que pariu
2021-06-02T20:53:58.000Z,1400193999399526403,"cheia de ódio que meu salário tá agarrado no Itaú, amanhã é feriado e vou ficar duraaaa tnc"
2021-06-02T20:51:45.000Z,1400193443176013828,"cada dia eu perco um cartão diferente, quando to com o da Nubank não sei onde coloquei o Itaú e vise versa"
2021-06-02T20:45:58.000Z,1400191986729168899,Cuidado! Fraude com Cartão do Itaú . Muito cuidado !@Valdecirdelecl1 https://t.co/Et4gL8l1Kl
2021-06-02T20:41:05.000Z,1400190755608698881,Vagas de Emprego no Itaú - 2021 - https://t.co/dHpiN7yBRB https://t.co/R1HjxP5nKI
2021-06-02T20:38:47.000Z,1400190179902693384,"Tmnc Itaú, o banco filho da puta kkkk😡😡"
2021-06-02T20:38:36.000Z,1400190130975961089,"XP quer se livrar logo de seu sócio, o Banco Itaú, para entrar de cabeça no mercado de criptomoedas https://t.co/ztlKIq9XZk"
2021-06-02T20:38:27.000Z,1400190096171753478,Ai me vem o Itau e aumenta meu crédito pra R$ 4.200 ! Eles querem me ver fazendo merda só pode kkkkk
2021-06-02T20:37:15.000Z,1400189794223804423,Que ódio desse banco Itaú
2021-06-02T20:35:42.000Z,1400189401326657536,"iti | conta digital grátis e completa

Crie sua conta sem comprovar renda nem endereço

Use o app para pagar boletos, recarregar o celular, fazer assinaturas online com os cartões iti e muito mais! https://t.co/0m5o40aCj0"
2021-06-02T20:35:40.000Z,1400189393844031489,E o Cristiano q já processou o Itau 2 vezes
2021-06-02T20:32:48.000Z,1400188671165411330,Itaú devia aprender que se 'modernizar' não é só patrocinar time de e-sport pra atingir público jovem. https://t.co/L3fxWO6WQk
2021-06-02T20:32:00.000Z,1400188471575289858,"Cartão de Crédito Itaú – Como Pedir, Benefícios, Como Cancelar 2021 https://t.co/aNqKPw7a0d"
2021-06-02T20:26:11.000Z,1400187005640839168,só queria deixar registrado que: itaú eu te odeio
2021-06-02T20:25:43.000Z,1400186892163952646,"Dar um jeito de ir no Itaú,ficar sem dinheiro da não"
2021-06-02T20:25:35.000Z,1400186857699295238,"Falando a investidores, os copresidentes do Itaú Unibanco diminuíram a importância das agências físicas na guerra com as fintechs.

https://t.co/AVS9WH5Xsw"
2021-06-02T20:21:19.000Z,1400185782657224704,"Para: @meninsunflower

Eu não sou o Itaú, mas sou feita pra vc"
2021-06-02T20:20:13.000Z,1400185507368292356,"Cartão de Crédito Itaú – Como Pedir, Benefícios, Como Cancelar 2021 https://t.co/bXY0O5ZpE0"
2021-06-02T20:19:08.000Z,1400185234457608203,oi @itau me ajuda rapidao eu consigo usar meu saldo pra fazer pagamentos e saques mas da erro quando tento fazer transferência ajuda euuuuuuu
2021-06-02T20:18:06.000Z,1400184973760634880,Cartão de Crédito Itaú  Como Pedir Benefícios Como Cancelar 2021 https://t.co/FisMRkf0Vx
2021-06-02T20:15:58.000Z,1400184434662465538,"♦️♦️♦️♦️ Quadra de ouros! Ibovespa renova recorde histórico 4º dia seguido, agora não é mais 120 mil pontos, estamos buscando os 130 mil! Destaque para Itaú Unibanco, aqui no Brasil. O cenário externo, com altas do minério de ferro e do petróleo, impulsionaram Vale e Petrobrás! https://t.co/EP0xGUUvbS"
2021-06-02T20:13:41.000Z,1400183862999793666,"Taesa, sanepar e Itaú são as próximas ações que vão rodar pro Tankerinno andar.
Paciência, eu chamo de recolocação de investimentos."
2021-06-02T20:07:48.000Z,1400182381060018187,"iti | conta digital grátis e completa

Crie sua conta sem comprovar renda nem endereço

Use o app para pagar boletos, recarregar o celular, fazer assinaturas online com os cartões iti e muito mais! https://t.co/lxg3u9j80x"
2021-06-02T20:07:20.000Z,1400182265062334465,"gente finissima esse Yan da central de cartão do itaú, resolveu meu problema em 5 min e ainda mandou um “se cuida”

achei fofo"
2021-06-03T00:02:23.000Z,1400241417612562432,Tem que ser ruivo para fazer comercial do Itaú?
2021-06-02T23:55:29.000Z,1400239681552457733,"Itaú acha que me engana

Aí aí"
2021-06-02T23:55:17.000Z,1400239627961835520,"Esse gerentes do Itaú estão doidos pra me enfiar um empréstimo no rabo, só pq é consignado pela empresa 🤦🏽‍♀️
Gerente já me ligou 3x em 6 meses oferecendo kkk
Talvez se eu quisesse, ou estivesse realmente precisando do dinheiro eles não disponibilizariam né 🙄"
2021-06-02T23:50:33.000Z,1400238437974806529,"A pessoa que teve que ligar pra Net, pra Oi e pra Itaú no mesmo dia quer mto socar a cara de alguém"
